{'order_id': 'o_91186', 'user_id': 'u_9048550304', 'prod_id': '1651312', 'order_time': '02-05-2023_16:51:18'} 
{'order_id': 'o_78727', 'user_id': 'u_1830823529', 'prod_id': '1138637', 'order_time': '26-02-2023_08:15:39'} 
{'order_id': 'o_97880', 'user_id': 'u_1830823529', 'prod_id': '1554978', 'order_time': '19-09-2022_02:40:17'} 
{'order_id': 'o_69989', 'user_id': 'u_1830823529', 'prod_id': '1650869', 'order_time': '24-12-2022_22:05:49'} 
{'order_id': 'o_32213', 'user_id': 'u_1830823529', 'prod_id': '1347584', 'order_time': '23-06-2022_07:13:54'} 
{'order_id': 'o_62604', 'user_id': 'u_1830823529', 'prod_id': '1470943', 'order_time': '18-11-2022_20:55:43'} 
{'order_id': 'o_74323', 'user_id': 'u_1830823529', 'prod_id': '1532068', 'order_time': '22-12-2022_15:54:25'} 
{'order_id': 'o_76441', 'user_id': 'u_1830823529', 'prod_id': '1669209', 'order_time': '14-04-2023_20:53:27'} 
{'order_id': 'o_75811', 'user_id': 'u_1830823529', 'prod_id': '1421112', 'order_time': '28-08-2022_21:11:12'} 
{'order_id': 'o_79963', 'user_id': 'u_1830823529', 'prod_id': '1154155', 'order_time': '26-06-2022_10:57:56'} 
{'order_id': 'o_25308', 'user_id': 'u_1830823529', 'prod_id': '1617835', 'order_time': '20-10-2022_19:37:42'} 
{'order_id': 'o_96027', 'user_id': 'u_1830823529', 'prod_id': '1438769', 'order_time': '16-11-2022_18:55:07'} 
{'order_id': 'o_13487', 'user_id': 'u_1830823529', 'prod_id': '1661722', 'order_time': '12-03-2023_06:53:51'} 
{'order_id': 'o_78391', 'user_id': 'u_1830823529', 'prod_id': '952750', 'order_time': '02-03-2023_09:06:08'} 
{'order_id': 'o_26255', 'user_id': 'u_1830823529', 'prod_id': '1567168', 'order_time': '10-08-2022_03:57:21'} 
{'order_id': 'o_53270', 'user_id': 'u_1830823529', 'prod_id': '1679903', 'order_time': '31-01-2023_09:33:53'} 
{'order_id': 'o_32312', 'user_id': 'u_1830823529', 'prod_id': '1127498', 'order_time': '06-03-2023_03:13:20'} 
{'order_id': 'o_20265', 'user_id': 'u_1830823529', 'prod_id': '1329697', 'order_time': '24-02-2023_17:58:39'} 
{'order_id': 'o_84448', 'user_id': 'u_1830823529', 'prod_id': '1171408', 'order_time': '30-12-2022_21:59:36'} 
{'order_id': 'o_38211', 'user_id': 'u_1830823529', 'prod_id': '1576962', 'order_time': '30-03-2023_05:59:40'} 
{'order_id': 'o_25703', 'user_id': 'u_1830823529', 'prod_id': '1370237', 'order_time': '11-12-2022_07:13:43'} 
{'order_id': 'o_60935', 'user_id': 'u_1830823529', 'prod_id': '1084854', 'order_time': '22-03-2023_13:28:36'} 
{'order_id': 'o_62450', 'user_id': 'u_1830823529', 'prod_id': '1396491', 'order_time': '02-06-2023_09:50:25'} 
{'order_id': 'o_93663', 'user_id': 'u_1830823529', 'prod_id': '1262762', 'order_time': '06-10-2022_08:30:01'} 
{'order_id': 'o_22793', 'user_id': 'u_1830823529', 'prod_id': '1547668', 'order_time': '25-09-2022_17:39:08'} 
{'order_id': 'o_77457', 'user_id': 'u_1830823529', 'prod_id': '1163962', 'order_time': '26-06-2022_21:01:01'} 
{'order_id': 'o_24418', 'user_id': 'u_1830823529', 'prod_id': '1169938', 'order_time': '18-02-2023_05:14:52'} 
{'order_id': 'o_87067', 'user_id': 'u_1830823529', 'prod_id': '1078398', 'order_time': '18-07-2022_19:23:13'} 
{'order_id': 'o_56729', 'user_id': 'u_1830823529', 'prod_id': '1204645', 'order_time': '20-08-2022_00:14:35'} 
{'order_id': 'o_53774', 'user_id': 'u_1830823529', 'prod_id': '1717806', 'order_time': '11-03-2023_08:25:03'} 
{'order_id': 'o_31005', 'user_id': 'u_1830823529', 'prod_id': '1313449', 'order_time': '21-11-2022_04:36:26'} 
{'order_id': 'o_76673', 'user_id': 'u_1830823529', 'prod_id': '1359149', 'order_time': '30-12-2022_08:24:24'} 
{'order_id': 'o_64208', 'user_id': 'u_1830823529', 'prod_id': '1360373', 'order_time': '22-11-2022_14:11:52'} 
{'order_id': 'o_59034', 'user_id': 'u_1830823529', 'prod_id': '1110199', 'order_time': '13-06-2022_21:50:09'} 
{'order_id': 'o_39183', 'user_id': 'u_1830823529', 'prod_id': '1153534', 'order_time': '30-07-2022_21:57:33'} 
{'order_id': 'o_42581', 'user_id': 'u_1830823529', 'prod_id': '933937', 'order_time': '15-07-2022_08:50:53'} 
{'order_id': 'o_61951', 'user_id': 'u_1830823529', 'prod_id': '1408716', 'order_time': '17-11-2022_16:24:56'} 
{'order_id': 'o_18879', 'user_id': 'u_1830823529', 'prod_id': '1271190', 'order_time': '20-07-2022_13:31:57'} 
{'order_id': 'o_91542', 'user_id': 'u_1830823529', 'prod_id': '1666707', 'order_time': '26-11-2022_14:54:52'} 
{'order_id': 'o_27563', 'user_id': 'u_1830823529', 'prod_id': '1580428', 'order_time': '01-03-2023_11:58:04'} 
{'order_id': 'o_70315', 'user_id': 'u_1830823529', 'prod_id': '924525', 'order_time': '21-11-2022_08:14:10'} 
{'order_id': 'o_41617', 'user_id': 'u_1830823529', 'prod_id': '1292494', 'order_time': '10-09-2022_07:10:08'} 
{'order_id': 'o_85600', 'user_id': 'u_1830823529', 'prod_id': '1161934', 'order_time': '24-03-2023_13:29:46'} 
{'order_id': 'o_13876', 'user_id': 'u_1830823529', 'prod_id': '1108920', 'order_time': '13-06-2022_12:08:12'} 
{'order_id': 'o_30764', 'user_id': 'u_1830823529', 'prod_id': '1534907', 'order_time': '02-04-2023_19:16:14'} 
{'order_id': 'o_44368', 'user_id': 'u_1830823529', 'prod_id': '1605875', 'order_time': '13-09-2022_18:51:23'} 
{'order_id': 'o_36341', 'user_id': 'u_1830823529', 'prod_id': '1712876', 'order_time': '15-09-2022_21:20:34'} 
{'order_id': 'o_84652', 'user_id': 'u_1830823529', 'prod_id': '1557717', 'order_time': '27-07-2022_02:59:29'} 
{'order_id': 'o_30212', 'user_id': 'u_1830823529', 'prod_id': '1303075', 'order_time': '06-02-2023_11:01:14'} 
{'order_id': 'o_13386', 'user_id': 'u_1830823529', 'prod_id': '1707555', 'order_time': '20-06-2022_01:03:54'} 
{'order_id': 'o_10441', 'user_id': 'u_1830823529', 'prod_id': '1704892', 'order_time': '08-07-2022_16:50:45'} 
{'order_id': 'o_88503', 'user_id': 'u_1830823529', 'prod_id': '1152263', 'order_time': '08-06-2023_11:05:59'} 
{'order_id': 'o_42808', 'user_id': 'u_1830823529', 'prod_id': '1376960', 'order_time': '09-08-2022_21:47:38'} 
{'order_id': 'o_98440', 'user_id': 'u_1830823529', 'prod_id': '1567713', 'order_time': '19-09-2022_04:15:06'} 
{'order_id': 'o_98254', 'user_id': 'u_1830823529', 'prod_id': '1451618', 'order_time': '27-06-2022_15:41:04'} 
{'order_id': 'o_89633', 'user_id': 'u_1830823529', 'prod_id': '1645138', 'order_time': '27-10-2022_05:05:00'} 
{'order_id': 'o_82335', 'user_id': 'u_1830823529', 'prod_id': '1270062', 'order_time': '19-06-2022_16:26:57'} 
{'order_id': 'o_42379', 'user_id': 'u_1830823529', 'prod_id': '1679984', 'order_time': '27-03-2023_17:14:59'} 
{'order_id': 'o_91036', 'user_id': 'u_1830823529', 'prod_id': '1655796', 'order_time': '15-07-2022_09:36:05'} 
{'order_id': 'o_89910', 'user_id': 'u_1830823529', 'prod_id': '1721966', 'order_time': '30-09-2022_06:52:28'} 
{'order_id': 'o_91065', 'user_id': 'u_1830823529', 'prod_id': '1463058', 'order_time': '12-06-2022_06:22:13'} 
{'order_id': 'o_20471', 'user_id': 'u_1830823529', 'prod_id': '1273923', 'order_time': '01-04-2023_11:14:07'} 
{'order_id': 'o_29788', 'user_id': 'u_1830823529', 'prod_id': '1166568', 'order_time': '17-03-2023_21:11:53'} 
{'order_id': 'o_33196', 'user_id': 'u_1830823529', 'prod_id': '1137374', 'order_time': '02-06-2023_22:45:15'} 
{'order_id': 'o_98909', 'user_id': 'u_1830823529', 'prod_id': '1383664', 'order_time': '07-02-2023_17:47:28'} 
{'order_id': 'o_93064', 'user_id': 'u_1830823529', 'prod_id': '1707075', 'order_time': '30-10-2022_05:11:58'} 
{'order_id': 'o_15578', 'user_id': 'u_1830823529', 'prod_id': '1112078', 'order_time': '18-02-2023_14:09:56'} 
{'order_id': 'o_65270', 'user_id': 'u_1830823529', 'prod_id': '1432833', 'order_time': '07-10-2022_06:27:40'} 
{'order_id': 'o_40493', 'user_id': 'u_1830823529', 'prod_id': '1692407', 'order_time': '08-02-2023_09:37:31'} 
{'order_id': 'o_74488', 'user_id': 'u_1830823529', 'prod_id': '1677072', 'order_time': '24-11-2022_18:28:48'} 
{'order_id': 'o_74664', 'user_id': 'u_1830823529', 'prod_id': '1543627', 'order_time': '01-11-2022_21:41:44'} 
{'order_id': 'o_82276', 'user_id': 'u_1830823529', 'prod_id': '1424315', 'order_time': '01-04-2023_11:07:45'} 
{'order_id': 'o_36956', 'user_id': 'u_1830823529', 'prod_id': '1194715', 'order_time': '01-02-2023_15:10:32'} 
{'order_id': 'o_22252', 'user_id': 'u_1830823529', 'prod_id': '1681846', 'order_time': '13-02-2023_02:50:22'} 
{'order_id': 'o_97405', 'user_id': 'u_1830823529', 'prod_id': '1661152', 'order_time': '25-12-2022_10:35:09'} 
{'order_id': 'o_59663', 'user_id': 'u_1830823529', 'prod_id': '1680456', 'order_time': '26-11-2022_02:34:38'} 
{'order_id': 'o_21983', 'user_id': 'u_1830823529', 'prod_id': '1720264', 'order_time': '20-10-2022_13:53:49'} 
{'order_id': 'o_47503', 'user_id': 'u_1830823529', 'prod_id': '1400135', 'order_time': '02-10-2022_04:41:59'} 
{'order_id': 'o_61451', 'user_id': 'u_1830823529', 'prod_id': '1126482', 'order_time': '10-03-2023_03:30:42'} 
{'order_id': 'o_86768', 'user_id': 'u_1830823529', 'prod_id': '1426562', 'order_time': '09-05-2023_09:10:31'} 
{'order_id': 'o_30584', 'user_id': 'u_1830823529', 'prod_id': '1416391', 'order_time': '02-06-2023_17:10:15'} 
{'order_id': 'o_44816', 'user_id': 'u_1830823529', 'prod_id': '1670483', 'order_time': '31-01-2023_04:22:28'} 
{'order_id': 'o_97899', 'user_id': 'u_1830823529', 'prod_id': '1467946', 'order_time': '25-10-2022_14:25:48'} 
{'order_id': 'o_79029', 'user_id': 'u_6694760560', 'prod_id': '1274671', 'order_time': '10-05-2023_19:10:32'} 
{'order_id': 'o_82289', 'user_id': 'u_6694760560', 'prod_id': '1117227', 'order_time': '15-05-2023_15:47:29'} 
{'order_id': 'o_63120', 'user_id': 'u_6694760560', 'prod_id': '1247278', 'order_time': '10-09-2022_07:24:09'} 
{'order_id': 'o_75246', 'user_id': 'u_6694760560', 'prod_id': '1186686', 'order_time': '06-01-2023_21:59:33'} 
{'order_id': 'o_29924', 'user_id': 'u_6694760560', 'prod_id': '1657972', 'order_time': '08-01-2023_09:12:53'} 
{'order_id': 'o_76716', 'user_id': 'u_6694760560', 'prod_id': '1160886', 'order_time': '30-11-2022_03:47:33'} 
{'order_id': 'o_36315', 'user_id': 'u_6694760560', 'prod_id': '1318392', 'order_time': '15-01-2023_10:48:35'} 
{'order_id': 'o_42644', 'user_id': 'u_6694760560', 'prod_id': '1014072', 'order_time': '29-06-2022_20:03:15'} 
{'order_id': 'o_30546', 'user_id': 'u_6694760560', 'prod_id': '1705882', 'order_time': '23-10-2022_20:16:49'} 
{'order_id': 'o_82176', 'user_id': 'u_6694760560', 'prod_id': '1446518', 'order_time': '04-09-2022_22:03:09'} 
{'order_id': 'o_14215', 'user_id': 'u_6694760560', 'prod_id': '1217949', 'order_time': '12-07-2022_14:38:35'} 
{'order_id': 'o_87040', 'user_id': 'u_6694760560', 'prod_id': '1540685', 'order_time': '30-07-2022_08:09:55'} 
{'order_id': 'o_12468', 'user_id': 'u_6694760560', 'prod_id': '1699152', 'order_time': '10-03-2023_08:26:23'} 
{'order_id': 'o_62175', 'user_id': 'u_6694760560', 'prod_id': '1626399', 'order_time': '27-06-2022_06:15:57'} 
{'order_id': 'o_63331', 'user_id': 'u_6694760560', 'prod_id': '1718267', 'order_time': '08-07-2022_18:13:52'} 
{'order_id': 'o_91710', 'user_id': 'u_6694760560', 'prod_id': '1414876', 'order_time': '11-11-2022_06:06:33'} 
{'order_id': 'o_36717', 'user_id': 'u_6694760560', 'prod_id': '1657518', 'order_time': '11-01-2023_19:50:06'} 
{'order_id': 'o_23135', 'user_id': 'u_6694760560', 'prod_id': '1148093', 'order_time': '01-12-2022_23:50:22'} 
{'order_id': 'o_88080', 'user_id': 'u_6694760560', 'prod_id': '1510761', 'order_time': '07-07-2022_09:46:24'} 
{'order_id': 'o_38586', 'user_id': 'u_6694760560', 'prod_id': '1452758', 'order_time': '23-09-2022_21:42:02'} 
{'order_id': 'o_18788', 'user_id': 'u_6694760560', 'prod_id': '1666366', 'order_time': '08-02-2023_21:14:08'} 
{'order_id': 'o_16087', 'user_id': 'u_6694760560', 'prod_id': '1708850', 'order_time': '25-01-2023_05:32:19'} 
{'order_id': 'o_58013', 'user_id': 'u_6694760560', 'prod_id': '1085218', 'order_time': '03-03-2023_16:23:55'} 
{'order_id': 'o_63381', 'user_id': 'u_6694760560', 'prod_id': '1336436', 'order_time': '10-07-2022_22:26:41'} 
{'order_id': 'o_43993', 'user_id': 'u_6694760560', 'prod_id': '1258634', 'order_time': '11-01-2023_05:09:42'} 
{'order_id': 'o_22430', 'user_id': 'u_6694760560', 'prod_id': '1173196', 'order_time': '14-01-2023_18:06:17'} 
{'order_id': 'o_33341', 'user_id': 'u_6694760560', 'prod_id': '1342903', 'order_time': '11-02-2023_09:35:57'} 
{'order_id': 'o_57109', 'user_id': 'u_6694760560', 'prod_id': '1628351', 'order_time': '02-01-2023_15:08:44'} 
{'order_id': 'o_53391', 'user_id': 'u_6694760560', 'prod_id': '1305891', 'order_time': '21-02-2023_15:17:14'} 
{'order_id': 'o_58778', 'user_id': 'u_6694760560', 'prod_id': '1679129', 'order_time': '03-08-2022_21:18:37'} 
{'order_id': 'o_68181', 'user_id': 'u_6694760560', 'prod_id': '1428417', 'order_time': '13-09-2022_06:34:08'} 
{'order_id': 'o_82945', 'user_id': 'u_6694760560', 'prod_id': '1512878', 'order_time': '01-05-2023_23:53:09'} 
{'order_id': 'o_43352', 'user_id': 'u_6694760560', 'prod_id': '1546189', 'order_time': '25-07-2022_00:35:52'} 
{'order_id': 'o_88915', 'user_id': 'u_6694760560', 'prod_id': '1548296', 'order_time': '25-06-2022_13:28:14'} 
{'order_id': 'o_44654', 'user_id': 'u_6694760560', 'prod_id': '1557200', 'order_time': '20-11-2022_08:13:07'} 
{'order_id': 'o_99808', 'user_id': 'u_6694760560', 'prod_id': '1675880', 'order_time': '07-11-2022_10:52:43'} 
{'order_id': 'o_65414', 'user_id': 'u_6694760560', 'prod_id': '1377243', 'order_time': '27-04-2023_05:52:39'} 
{'order_id': 'o_63147', 'user_id': 'u_6694760560', 'prod_id': '1705968', 'order_time': '03-04-2023_10:20:53'} 
{'order_id': 'o_95750', 'user_id': 'u_6694760560', 'prod_id': '1041358', 'order_time': '05-08-2022_17:27:40'} 
{'order_id': 'o_86006', 'user_id': 'u_6694760560', 'prod_id': '1600366', 'order_time': '30-01-2023_01:08:44'} 
{'order_id': 'o_52487', 'user_id': 'u_6694760560', 'prod_id': '1709312', 'order_time': '27-10-2022_22:44:26'} 
{'order_id': 'o_58351', 'user_id': 'u_6694760560', 'prod_id': '1551936', 'order_time': '02-01-2023_20:22:47'} 
{'order_id': 'o_83052', 'user_id': 'u_6694760560', 'prod_id': '1563395', 'order_time': '03-07-2022_20:51:19'} 
{'order_id': 'o_14096', 'user_id': 'u_6694760560', 'prod_id': '1064210', 'order_time': '27-01-2023_01:59:53'} 
{'order_id': 'o_41153', 'user_id': 'u_6694760560', 'prod_id': '1279809', 'order_time': '05-07-2022_21:36:55'} 
{'order_id': 'o_18995', 'user_id': 'u_6694760560', 'prod_id': '1560038', 'order_time': '15-04-2023_08:23:10'} 
{'order_id': 'o_53246', 'user_id': 'u_6694760560', 'prod_id': '1075234', 'order_time': '01-10-2022_02:34:56'} 
{'order_id': 'o_44854', 'user_id': 'u_6694760560', 'prod_id': '1327004', 'order_time': '04-03-2023_05:54:01'} 
{'order_id': 'o_97951', 'user_id': 'u_6694760560', 'prod_id': '1155188', 'order_time': '07-04-2023_19:55:46'} 
{'order_id': 'o_99579', 'user_id': 'u_6694760560', 'prod_id': '1697425', 'order_time': '10-10-2022_03:40:24'} 
{'order_id': 'o_11608', 'user_id': 'u_6694760560', 'prod_id': '1715257', 'order_time': '18-06-2022_18:06:02'} 
{'order_id': 'o_63935', 'user_id': 'u_6694760560', 'prod_id': '1595184', 'order_time': '17-10-2022_20:58:04'} 
{'order_id': 'o_81436', 'user_id': 'u_6694760560', 'prod_id': '1711499', 'order_time': '30-08-2022_10:57:51'} 
{'order_id': 'o_74768', 'user_id': 'u_6694760560', 'prod_id': '1230016', 'order_time': '14-07-2022_23:57:06'} 
{'order_id': 'o_11971', 'user_id': 'u_6694760560', 'prod_id': '1133943', 'order_time': '03-08-2022_22:08:32'} 
{'order_id': 'o_84743', 'user_id': 'u_6694760560', 'prod_id': '964503', 'order_time': '03-05-2023_00:24:09'} 
{'order_id': 'o_92477', 'user_id': 'u_6694760560', 'prod_id': '1402350', 'order_time': '05-06-2023_05:20:33'} 
{'order_id': 'o_93528', 'user_id': 'u_6694760560', 'prod_id': '1676003', 'order_time': '30-09-2022_03:21:03'} 
{'order_id': 'o_91053', 'user_id': 'u_6694760560', 'prod_id': '1664304', 'order_time': '30-01-2023_18:00:11'} 
{'order_id': 'o_22535', 'user_id': 'u_6694760560', 'prod_id': '1250973', 'order_time': '20-01-2023_05:54:04'} 
{'order_id': 'o_86850', 'user_id': 'u_6694760560', 'prod_id': '1682011', 'order_time': '28-10-2022_02:09:24'} 
{'order_id': 'o_74343', 'user_id': 'u_6694760560', 'prod_id': '1248576', 'order_time': '30-11-2022_00:25:36'} 
{'order_id': 'o_72369', 'user_id': 'u_6694760560', 'prod_id': '1217409', 'order_time': '07-02-2023_04:13:19'} 
{'order_id': 'o_89664', 'user_id': 'u_6694760560', 'prod_id': '1720273', 'order_time': '26-12-2022_04:19:43'} 
{'order_id': 'o_96721', 'user_id': 'u_6694760560', 'prod_id': '1578136', 'order_time': '26-03-2023_19:39:31'} 
{'order_id': 'o_53379', 'user_id': 'u_6694760560', 'prod_id': '1062512', 'order_time': '25-05-2023_14:24:42'} 
{'order_id': 'o_30393', 'user_id': 'u_6694760560', 'prod_id': '1483935', 'order_time': '27-10-2022_03:59:29'} 
{'order_id': 'o_14650', 'user_id': 'u_6694760560', 'prod_id': '1225634', 'order_time': '09-12-2022_18:59:26'} 
{'order_id': 'o_99925', 'user_id': 'u_6694760560', 'prod_id': '1706539', 'order_time': '24-08-2022_23:46:06'} 
{'order_id': 'o_44765', 'user_id': 'u_6694760560', 'prod_id': '1653696', 'order_time': '17-06-2022_18:41:42'} 
{'order_id': 'o_59125', 'user_id': 'u_6694760560', 'prod_id': '1447888', 'order_time': '27-05-2023_16:12:03'} 
{'order_id': 'o_23651', 'user_id': 'u_6694760560', 'prod_id': '1576954', 'order_time': '30-04-2023_18:32:46'} 
{'order_id': 'o_52879', 'user_id': 'u_6694760560', 'prod_id': '1669281', 'order_time': '04-06-2023_20:40:17'} 
{'order_id': 'o_28581', 'user_id': 'u_6694760560', 'prod_id': '1226997', 'order_time': '12-04-2023_04:29:01'} 
{'order_id': 'o_56794', 'user_id': 'u_6694760560', 'prod_id': '1126199', 'order_time': '27-09-2022_11:01:03'} 
{'order_id': 'o_19540', 'user_id': 'u_6694760560', 'prod_id': '1436737', 'order_time': '24-06-2022_00:07:33'} 
{'order_id': 'o_57652', 'user_id': 'u_6694760560', 'prod_id': '1589181', 'order_time': '17-06-2022_05:41:10'} 
{'order_id': 'o_55020', 'user_id': 'u_6694760560', 'prod_id': '1579752', 'order_time': '23-10-2022_11:34:45'} 
{'order_id': 'o_43842', 'user_id': 'u_6694760560', 'prod_id': '1542116', 'order_time': '12-08-2022_12:29:45'} 
{'order_id': 'o_41158', 'user_id': 'u_6694760560', 'prod_id': '1535836', 'order_time': '28-08-2022_21:46:37'} 
{'order_id': 'o_41168', 'user_id': 'u_6694760560', 'prod_id': '1215082', 'order_time': '05-02-2023_08:09:49'} 
{'order_id': 'o_50197', 'user_id': 'u_6694760560', 'prod_id': '1263055', 'order_time': '18-11-2022_11:23:15'} 
{'order_id': 'o_52861', 'user_id': 'u_6694760560', 'prod_id': '1676379', 'order_time': '30-08-2022_19:16:07'} 
{'order_id': 'o_23153', 'user_id': 'u_6694760560', 'prod_id': '1614891', 'order_time': '31-08-2022_09:54:08'} 
{'order_id': 'o_55115', 'user_id': 'u_6694760560', 'prod_id': '1663507', 'order_time': '25-08-2022_11:49:06'} 
{'order_id': 'o_22949', 'user_id': 'u_6694760560', 'prod_id': '1367887', 'order_time': '14-09-2022_05:38:39'} 
{'order_id': 'o_64305', 'user_id': 'u_6694760560', 'prod_id': '1203775', 'order_time': '05-09-2022_03:00:16'} 
{'order_id': 'o_44245', 'user_id': 'u_6694760560', 'prod_id': '1256187', 'order_time': '21-11-2022_02:45:30'} 
{'order_id': 'o_91410', 'user_id': 'u_6694760560', 'prod_id': '1667050', 'order_time': '08-07-2022_22:28:15'} 
{'order_id': 'o_75166', 'user_id': 'u_6694760560', 'prod_id': '1673982', 'order_time': '30-06-2022_14:26:40'} 
{'order_id': 'o_98608', 'user_id': 'u_6694760560', 'prod_id': '1484224', 'order_time': '12-01-2023_04:13:43'} 
{'order_id': 'o_84936', 'user_id': 'u_6694760560', 'prod_id': '1212928', 'order_time': '27-03-2023_18:22:26'} 
{'order_id': 'o_81539', 'user_id': 'u_6694760560', 'prod_id': '1643096', 'order_time': '11-11-2022_18:21:35'} 
{'order_id': 'o_70459', 'user_id': 'u_6694760560', 'prod_id': '1554430', 'order_time': '19-08-2022_15:29:05'} 
{'order_id': 'o_13813', 'user_id': 'u_6694760560', 'prod_id': '1717568', 'order_time': '06-05-2023_12:37:01'} 
{'order_id': 'o_26345', 'user_id': 'u_6694760560', 'prod_id': '1696302', 'order_time': '30-05-2023_01:40:31'} 
{'order_id': 'o_21274', 'user_id': 'u_6694760560', 'prod_id': '1502050', 'order_time': '30-07-2022_07:56:16'} 
{'order_id': 'o_93914', 'user_id': 'u_6694760560', 'prod_id': '1663510', 'order_time': '09-03-2023_00:51:54'} 
{'order_id': 'o_99272', 'user_id': 'u_6694760560', 'prod_id': '1147001', 'order_time': '27-02-2023_16:27:02'} 
{'order_id': 'o_34753', 'user_id': 'u_6694760560', 'prod_id': '1696032', 'order_time': '09-05-2023_19:31:06'} 
{'order_id': 'o_54168', 'user_id': 'u_6694760560', 'prod_id': '1695956', 'order_time': '14-01-2023_16:03:32'} 
{'order_id': 'o_38456', 'user_id': 'u_6694760560', 'prod_id': '1675755', 'order_time': '31-03-2023_10:29:49'} 
{'order_id': 'o_34556', 'user_id': 'u_6694760560', 'prod_id': '1156272', 'order_time': '15-12-2022_22:56:48'} 
{'order_id': 'o_79605', 'user_id': 'u_6694760560', 'prod_id': '1105548', 'order_time': '15-11-2022_04:11:48'} 
{'order_id': 'o_26400', 'user_id': 'u_6694760560', 'prod_id': '1724186', 'order_time': '17-05-2023_21:56:20'} 
{'order_id': 'o_43419', 'user_id': 'u_6694760560', 'prod_id': '1645235', 'order_time': '08-11-2022_23:08:35'} 
{'order_id': 'o_20449', 'user_id': 'u_6694760560', 'prod_id': '1344419', 'order_time': '28-03-2023_21:45:19'} 
{'order_id': 'o_63946', 'user_id': 'u_6694760560', 'prod_id': '1573978', 'order_time': '03-03-2023_02:35:08'} 
{'order_id': 'o_27690', 'user_id': 'u_6694760560', 'prod_id': '1396569', 'order_time': '08-12-2022_09:37:23'} 
{'order_id': 'o_15473', 'user_id': 'u_6694760560', 'prod_id': '1276517', 'order_time': '08-02-2023_21:59:31'} 
{'order_id': 'o_87705', 'user_id': 'u_6694760560', 'prod_id': '1250315', 'order_time': '17-01-2023_14:22:47'} 
{'order_id': 'o_99976', 'user_id': 'u_6694760560', 'prod_id': '1112583', 'order_time': '11-08-2022_09:47:05'} 
{'order_id': 'o_35692', 'user_id': 'u_6694760560', 'prod_id': '1554550', 'order_time': '03-12-2022_03:49:33'} 
{'order_id': 'o_89929', 'user_id': 'u_6694760560', 'prod_id': '1482914', 'order_time': '18-12-2022_08:39:35'} 
{'order_id': 'o_84811', 'user_id': 'u_6694760560', 'prod_id': '1319513', 'order_time': '26-04-2023_06:54:43'} 
{'order_id': 'o_25853', 'user_id': 'u_6694760560', 'prod_id': '1124535', 'order_time': '11-09-2022_03:57:18'} 
{'order_id': 'o_84819', 'user_id': 'u_6694760560', 'prod_id': '1243886', 'order_time': '22-10-2022_02:29:19'} 
{'order_id': 'o_83488', 'user_id': 'u_6694760560', 'prod_id': '1685723', 'order_time': '30-08-2022_03:43:01'} 
{'order_id': 'o_74694', 'user_id': 'u_6694760560', 'prod_id': '1274897', 'order_time': '01-05-2023_05:38:17'} 
{'order_id': 'o_95281', 'user_id': 'u_6694760560', 'prod_id': '1226992', 'order_time': '18-08-2022_17:21:06'} 
{'order_id': 'o_46737', 'user_id': 'u_6694760560', 'prod_id': '1722952', 'order_time': '21-07-2022_17:24:46'} 
{'order_id': 'o_39789', 'user_id': 'u_6694760560', 'prod_id': '1429299', 'order_time': '25-04-2023_02:11:55'} 
{'order_id': 'o_96282', 'user_id': 'u_6694760560', 'prod_id': '1159340', 'order_time': '03-01-2023_04:30:10'} 
{'order_id': 'o_57088', 'user_id': 'u_6694760560', 'prod_id': '1722079', 'order_time': '07-11-2022_00:25:25'} 
{'order_id': 'o_96149', 'user_id': 'u_6694760560', 'prod_id': '1708105', 'order_time': '18-02-2023_02:34:11'} 
{'order_id': 'o_70540', 'user_id': 'u_6694760560', 'prod_id': '977121', 'order_time': '15-02-2023_10:50:57'} 
{'order_id': 'o_64010', 'user_id': 'u_6694760560', 'prod_id': '1558062', 'order_time': '12-04-2023_04:14:45'} 
{'order_id': 'o_60625', 'user_id': 'u_6694760560', 'prod_id': '1705246', 'order_time': '15-07-2022_03:40:00'} 
{'order_id': 'o_75150', 'user_id': 'u_6694760560', 'prod_id': '1246163', 'order_time': '28-02-2023_16:31:13'} 
{'order_id': 'o_65333', 'user_id': 'u_6694760560', 'prod_id': '1619247', 'order_time': '06-07-2022_15:34:46'} 
{'order_id': 'o_70135', 'user_id': 'u_6694760560', 'prod_id': '1012961', 'order_time': '27-01-2023_16:27:49'} 
{'order_id': 'o_73600', 'user_id': 'u_6694760560', 'prod_id': '1435471', 'order_time': '23-12-2022_22:00:47'} 
{'order_id': 'o_34189', 'user_id': 'u_6694760560', 'prod_id': '1652686', 'order_time': '21-01-2023_11:54:23'} 
{'order_id': 'o_19450', 'user_id': 'u_6694760560', 'prod_id': '1463816', 'order_time': '01-05-2023_03:23:31'} 
{'order_id': 'o_87864', 'user_id': 'u_6694760560', 'prod_id': '1533816', 'order_time': '11-12-2022_13:05:58'} 
{'order_id': 'o_55268', 'user_id': 'u_6694760560', 'prod_id': '1389523', 'order_time': '07-09-2022_19:05:03'} 
{'order_id': 'o_92042', 'user_id': 'u_6694760560', 'prod_id': '1556694', 'order_time': '26-11-2022_07:37:17'} 
{'order_id': 'o_38373', 'user_id': 'u_6694760560', 'prod_id': '1638716', 'order_time': '16-07-2022_03:17:12'} 
{'order_id': 'o_84363', 'user_id': 'u_6694760560', 'prod_id': '1703538', 'order_time': '11-01-2023_02:38:31'} 
